outcome,model,fixed_effects,covariance,term,N,firms,coefficient,SE,p_value,CI95_low,CI95_high,R_squared
"CAR[0,+5]",M2b_ESG_sentiment,firm_FE,HC3,ESG_sentiment,61,6,0.021936375572517763,0.027188956361075062,0.4233141545549268,-0.032574199903250535,0.07644695104828605,0.043530978956840105
"CAR[0,+5]",M2b_ESG_sentiment,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.021936375572517763,0.016076166570206833,0.23060455896970622,-0.019388726199519674,0.0632614773445552,0.043530978956840105
"CAR[0,+5]",M2b_ESG_sentiment,firm_year_FE,HC3,ESG_sentiment,61,6,0.009614827210447732,0.035445945087756885,0.7874942644522669,-0.06186873374228938,0.08109838816318485,0.1883131412035336
"CAR[0,+5]",M2b_ESG_sentiment,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.009614827210447732,0.025819045541957197,0.7248632267312317,-0.0567551422731742,0.07598479669406967,0.1883131412035336
"CAR[0,+5]",M3_specificity_overall,pooled,HC3,Specificity_mean,62,7,-0.0172462943310318,0.016335760984571207,0.2953916092269418,-0.049934076558713424,0.01544148789664982,0.010735585641069467
"CAR[0,+5]",M3_specificity_overall,pooled,HC3,Overall_sentiment,62,7,0.004997452309646502,0.035030075294393864,0.8870434021248687,-0.0650975664485196,0.07509247106781261,0.010735585641069467
"CAR[0,+5]",M3_specificity_overall,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.0172462943310318,0.01726077211575297,0.35629217001255004,-0.059481882180980536,0.024989293518916933,0.010735585641069467
"CAR[0,+5]",M3_specificity_overall,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.004997452309646502,0.027315700583655435,0.8608614506832585,-0.061841659170827804,0.07183656379012081,0.010735585641069467
"CAR[0,+5]",M3_specificity_overall,firm_FE,HC3,Specificity_mean,61,6,-0.033337104688681285,0.02574245709985005,0.20092494336786576,-0.08496993492634757,0.018295725548984995,0.07151945119371805
"CAR[0,+5]",M3_specificity_overall,firm_FE,HC3,Overall_sentiment,61,6,0.032538376423071835,0.06150621927235815,0.5989963271403608,-0.09082747656960324,0.15590422941574691,0.07151945119371805
"CAR[0,+5]",M3_specificity_overall,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.033337104688681285,0.026687797527462385,0.26690124781296776,-0.10194027224591584,0.03526606286855327,0.07151945119371805
"CAR[0,+5]",M3_specificity_overall,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.032538376423071835,0.0522275920416521,0.5605890997486912,-0.1017169229982228,0.16679367584436647,0.07151945119371805
"CAR[0,+5]",M3_specificity_overall,firm_year_FE,HC3,Specificity_mean,61,6,-0.046144299962579516,0.03511403128597342,0.19593571925771489,-0.11700728401299688,0.024718684087837853,0.23761187651332571
"CAR[0,+5]",M3_specificity_overall,firm_year_FE,HC3,Overall_sentiment,61,6,0.04281641409861117,0.0809596460858167,0.5996857403031052,-0.1205667663338324,0.20619959453105474,0.23761187651332571
"CAR[0,+5]",M3_specificity_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.046144299962579516,0.021808251886430152,0.08796033857500504,-0.10220419612881826,0.009915596203659227,0.23761187651332571
"CAR[0,+5]",M3_specificity_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.04281641409861117,0.05802204661516974,0.49371008977989367,-0.10633400499678769,0.19196683319401003,0.23761187651332571
"CAR[0,+5]",M3b_specificity_ESG,pooled,HC3,Specificity_mean,62,7,-0.01722526941453454,0.01655607122738182,0.3023896400240292,-0.05035389141982571,0.015903352590756627,0.01099573752527383
"CAR[0,+5]",M3b_specificity_ESG,pooled,HC3,ESG_sentiment,62,7,0.00470966325008885,0.018933953258988768,0.8044244442261342,-0.033177089710086954,0.04259641621026465,0.01099573752527383
"CAR[0,+5]",M3b_specificity_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.01722526941453454,0.018084388043200318,0.3776246152254606,-0.06147617283814596,0.027025634009076878,0.01099573752527383
"CAR[0,+5]",M3b_specificity_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,0.00470966325008885,0.010842144695019741,0.6791955389024961,-0.02182010909598362,0.031239435596161318,0.01099573752527383
"CAR[0,+5]",M3b_specificity_ESG,firm_FE,HC3,Specificity_mean,61,6,-0.03431630207041882,0.02641647395279357,0.199550096213433,-0.0873010389116533,0.018668434770815666,0.07639915554798538
"CAR[0,+5]",M3b_specificity_ESG,firm_FE,HC3,ESG_sentiment,61,6,0.030097669210084606,0.024033352314951753,0.21594803096959475,-0.0181071309496933,0.07830246936986252,0.07639915554798538
"CAR[0,+5]",M3b_specificity_ESG,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.03431630207041882,0.026847645852299918,0.2573028747109658,-0.10333037282793764,0.034697768687099985,0.07639915554798538
"CAR[0,+5]",M3b_specificity_ESG,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.030097669210084606,0.017046511892364113,0.13772244994474087,-0.013721784621385003,0.07391712304155422,0.07639915554798538
"CAR[0,+5]",M3b_specificity_ESG,firm_year_FE,HC3,Specificity_mean,61,6,-0.043858099274782965,0.03836125757599155,0.2593926262523306,-0.12127425128599695,0.03355805273643101,0.23281991091358367
"CAR[0,+5]",M3b_specificity_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.02379580871983331,0.0369590237786376,0.5231777685681793,-0.05079052092186703,0.09838213836153364,0.23281991091358367
"CAR[0,+5]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.043858099274782965,0.02683023957354558,0.16304975241731257,-0.11282742576830987,0.025111227218743933,0.23281991091358367
"CAR[0,+5]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.02379580871983331,0.03081639678419038,0.4749041362300312,-0.055420261093367826,0.10301187853303444,0.23281991091358367
"CAR[0,+5]",M4_interaction_overall,pooled,HC3,Specificity_mean,62,7,0.007550806044762397,0.04478208931004011,0.8666883267145072,-0.08209028510369834,0.09719189719322313,0.014331971535563648
"CAR[0,+5]",M4_interaction_overall,pooled,HC3,Overall_sentiment,62,7,0.07993396245653552,0.12152712357341158,0.513303568492693,-0.1633290055982411,0.3231969305113121,0.014331971535563648
"CAR[0,+5]",M4_interaction_overall,pooled,HC3,Specificity_mean:Overall_sentiment,62,7,-0.0545593387861104,0.10491823615545652,0.6050304872650176,-0.2645760065041665,0.15545732893194575,0.014331971535563648
"CAR[0,+5]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean,62,7,0.007550806044762397,0.05279442939315023,0.8909544433318095,-0.12163250891177373,0.13673412100129853,0.014331971535563648
"CAR[0,+5]",M4_interaction_overall,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.07993396245653552,0.1593019288389032,0.6337017943292015,-0.30986381512963085,0.46973174004270185,0.014331971535563648
"CAR[0,+5]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean:Overall_sentiment,62,7,-0.0545593387861104,0.13435798641190866,0.6987735216927687,-0.3833214880333858,0.27420281046116496,0.014331971535563648
"CAR[0,+5]",M4_interaction_overall,firm_FE,HC3,Specificity_mean,61,6,0.012402936217217879,0.05400488798918297,0.8192544863967194,-0.09596579972399047,0.12077167215842621,0.08318970151835581
"CAR[0,+5]",M4_interaction_overall,firm_FE,HC3,Overall_sentiment,61,6,0.17053727164239968,0.16779296253312434,0.31416591912533676,-0.16616394053652978,0.5072384838213291,0.08318970151835581
"CAR[0,+5]",M4_interaction_overall,firm_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.10307620426342812,0.1562800578875795,0.5124463528870716,-0.4166750831183952,0.21052267459153895,0.08318970151835581
"CAR[0,+5]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,0.012402936217217879,0.056311434253568035,0.8343824297612299,-0.13235021381363268,0.15715608624806846,0.08318970151835581
"CAR[0,+5]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.17053727164239968,0.1730004137180005,0.36951757488577097,-0.2741744494186599,0.6152489927034592,0.08318970151835581
"CAR[0,+5]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.10307620426342812,0.166732501675364,0.5635048939475702,-0.5316757444803202,0.32552333595346394,0.08318970151835581
"CAR[0,+5]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean,61,6,-0.008186449217667643,0.07459811353000353,0.9131504120018514,-0.1588403958091469,0.14246749737381162,0.24371152788071904
"CAR[0,+5]",M4_interaction_overall,firm_year_FE,HC3,Overall_sentiment,61,6,0.15219332796182233,0.21132533167053177,0.47549708797335455,-0.27458683743892903,0.5789734933625736,0.24371152788071904
"CAR[0,+5]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.08273415188082608,0.18482837280841746,0.6567786998551061,-0.4560026232674379,0.2905343195057857,0.24371152788071904
"CAR[0,+5]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.008186449217667643,0.03466078199051072,0.8226573537921507,-0.0972848258114248,0.0809119273760895,0.24371152788071904
"CAR[0,+5]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.15219332796182233,0.09871458483884908,0.18377193208155868,-0.10156059073730306,0.4059472466609477,0.24371152788071904
"CAR[0,+5]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.08273415188082608,0.10801849772234741,0.47829947616285295,-0.360404540038615,0.1949362362769628,0.24371152788071904
"CAR[0,+5]",M4b_interaction_ESG,pooled,HC3,Specificity_mean,62,7,3.935527663880348e-05,0.0267798607648419,0.9988324844030876,-0.05356636023932024,0.05364507079259784,0.015932445912602455
"CAR[0,+5]",M4b_interaction_ESG,pooled,HC3,ESG_sentiment,62,7,0.06613450724198999,0.07853706288626243,0.4032019632304605,-0.0910745046908554,0.2233435191748354,0.015932445912602455
"CAR[0,+5]",M4b_interaction_ESG,pooled,HC3,Specificity_mean:ESG_sentiment,62,7,-0.04699934007461383,0.06782796317716476,0.4911252389851783,-0.18277175988030375,0.08877307973107611,0.015932445912602455
"CAR[0,+5]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,3.935527663880348e-05,0.02100106148590447,0.9985655445218525,-0.051348390959845225,0.05142710151312284,0.015932445912602455
"CAR[0,+5]",M4b_interaction_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,0.06613450724198999,0.10095849230470054,0.5367152605798752,-0.18090202405211092,0.3131710385360909,0.015932445912602455
"CAR[0,+5]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean:ESG_sentiment,62,7,-0.04699934007461383,0.08395857169439844,0.5958853170465765,-0.25243856415884275,0.15843988400961506,0.015932445912602455
"CAR[0,+5]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean,61,6,-0.007953130344197201,0.03131234752735455,0.8005022997863909,-0.07078595246894445,0.05487969178055005,0.0855419105750177
"CAR[0,+5]",M4b_interaction_ESG,firm_FE,HC3,ESG_sentiment,61,6,0.11872659546872318,0.12615869763319884,0.351010625096965,-0.1344293520676788,0.37188254300512513,0.0855419105750177
"CAR[0,+5]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean:ESG_sentiment,61,6,-0.07262314974480996,0.11230088864789084,0.5206810283427606,-0.2979713691556885,0.15272506966606858,0.0855419105750177
"CAR[0,+5]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.007953130344197201,0.023103834477652112,0.7446752491397302,-0.06734342758599773,0.05143716689760334,0.0855419105750177
"CAR[0,+5]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.11872659546872318,0.11192964438563965,0.33734145115189945,-0.16899771525823432,0.40645090619568064,0.0855419105750177
"CAR[0,+5]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,Specificity_mean:ESG_sentiment,61,6,-0.07262314974480996,0.10550118110294739,0.521852567740888,-0.3438225695262237,0.1985762700366038,0.0855419105750177
"CAR[0,+5]",M4b_interaction_ESG,firm_year_FE,HC3,Specificity_mean,61,6,-0.02463299538425453,0.04522498012681385,0.5889263862410192,-0.11596669563775211,0.06670070486924304,0.23671970400291087
"CAR[0,+5]",M4b_interaction_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.08485409354005738,0.13888461840532462,0.5445931365673717,-0.19562908349361205,0.3653372705737268,0.23671970400291087
"CAR[0,+5]",M4b_interaction_ESG,firm_year_FE,HC3,Specificity_mean:ESG_sentiment,61,6,-0.05035982877186905,0.11762440865455617,0.6707892538944006,-0.2879071411736844,0.1871874836299463,0.23671970400291087
"CAR[0,+5]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.02463299538425453,0.034934160632114276,0.5122146266865565,-0.11443411414836871,0.06516812337985967,0.23671970400291087
"CAR[0,+5]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.08485409354005738,0.07395652763263712,0.30315496099446937,-0.10525721301913477,0.2749654000992495,0.23671970400291087
"CAR[0,+5]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean:ESG_sentiment,61,6,-0.05035982877186905,0.06980426234587805,0.5029516193474978,-0.22979739760817514,0.129077740064437,0.23671970400291087
"CAR[0,+20]",M1_specificity,pooled,HC3,Specificity_mean,62,7,-0.038162546443761804,0.030081051843197336,0.20946332210936117,-0.09833360892960748,0.02200851604208387,0.025103528315327583
"CAR[0,+20]",M1_specificity,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.038162546443761804,0.02162496517337292,0.12805180040374928,-0.09107693000708544,0.01475183711956183,0.025103528315327583
"CAR[0,+20]",M1_specificity,firm_FE,HC3,Specificity_mean,61,6,-0.025036411903158327,0.03754198598985375,0.507681440461855,-0.1003035620516623,0.05023073824534564,0.1456937697837819
"CAR[0,+20]",M1_specificity,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.025036411903158327,0.018505225377987385,0.23403249295307588,-0.07260560812416886,0.022532784317852196,0.1456937697837819
"CAR[0,+20]",M1_specificity,firm_year_FE,HC3,Specificity_mean,61,6,-0.0204640162903222,0.03887041165646048,0.6012685659804083,-0.09885367225868032,0.05792563967803592,0.5225149773958419
"CAR[0,+20]",M1_specificity,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.0204640162903222,0.020274546715140705,0.35913073199037293,-0.0725813978020228,0.031653365221378404,0.5225149773958419
"CAR[0,+20]",M2_overall_sentiment,pooled,HC3,Overall_sentiment,62,7,0.0687296568677489,0.037108674497147214,0.06893022317370044,-0.005498743906730788,0.14295805764222858,0.05025210257733359
"CAR[0,+20]",M2_overall_sentiment,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.0687296568677489,0.03656533480477319,0.10920954846707946,-0.0207424942071346,0.1582018079426324,0.05025210257733359
"CAR[0,+20]",M2_overall_sentiment,firm_FE,HC3,Overall_sentiment,61,6,0.08628596668852856,0.0540882984320911,0.11648632733208998,-0.022154542571305405,0.1947264759483625,0.170129927053845
"CAR[0,+20]",M2_overall_sentiment,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.08628596668852856,0.0439379585878007,0.10676563931300753,-0.026660151552212547,0.19923208492926966,0.170129927053845
"CAR[0,+20]",M2_overall_sentiment,firm_year_FE,HC3,Overall_sentiment,61,6,0.06205719374921203,0.06844131628502215,0.3696074998957829,-0.07596787490767637,0.20008226240610044,0.5298637706539491
"CAR[0,+20]",M2_overall_sentiment,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.06205719374921203,0.03987834348134112,0.18039576036530533,-0.04045335163918929,0.16456773913761336,0.5298637706539491
"CAR[0,+20]",M2b_ESG_sentiment,pooled,HC3,ESG_sentiment,62,7,0.05081029898332221,0.02427924819198174,0.04060915551286762,0.0022445717047574823,0.09937602626188693,0.04537978309226043
"CAR[0,+20]",M2b_ESG_sentiment,pooled,firm_cluster_CR1,ESG_sentiment,62,7,0.05081029898332221,0.020449669438248323,0.0475050618630674,0.0007717604828751043,0.10084883748376933,0.04537978309226043
"CAR[0,+20]",M2b_ESG_sentiment,firm_FE,HC3,ESG_sentiment,61,6,0.0676253939764327,0.03546835685313835,0.06189386251022123,-0.0034843800644872858,0.1387351680173527,0.17349670131839579
"CAR[0,+20]",M2b_ESG_sentiment,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.0676253939764327,0.018632817490054993,0.015070514693866504,0.019728211789770717,0.11552257616309469,0.17349670131839579
"CAR[0,+20]",M2b_ESG_sentiment,firm_year_FE,HC3,ESG_sentiment,61,6,0.03856533751151839,0.043769763647679955,0.38316467271637056,-0.04970480339880336,0.12683547842184012,0.525991633655899
"CAR[0,+20]",M2b_ESG_sentiment,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.03856533751151839,0.018047747045818848,0.08565805749593743,-0.007827873218622501,0.08495854824165927,0.525991633655899
"CAR[0,+20]",M3_specificity_overall,pooled,HC3,Specificity_mean,62,7,-0.04458135830849544,0.028483889366212045,0.12289770924722092,-0.10157748928026328,0.0124147726632724,0.08410300427830764
"CAR[0,+20]",M3_specificity_overall,pooled,HC3,Overall_sentiment,62,7,0.07491854716459928,0.03701438366632467,0.04750175791745164,0.0008529365254977828,0.14898415780370078,0.08410300427830764
"CAR[0,+20]",M3_specificity_overall,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.04458135830849544,0.017910973259667798,0.04722274763881479,-0.0884079310431174,-0.0007547855738734913,0.08410300427830764
"CAR[0,+20]",M3_specificity_overall,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.07491854716459928,0.03749994828065231,0.09270456353304844,-0.016840520700652645,0.1666776150298512,0.08410300427830764
"CAR[0,+20]",M3_specificity_overall,firm_FE,HC3,Specificity_mean,61,6,-0.03399747306233861,0.03649990699216597,0.35584964735228786,-0.10720701534135019,0.03921206921667297,0.1863108883093656
"CAR[0,+20]",M3_specificity_overall,firm_FE,HC3,Overall_sentiment,61,6,0.0964093886584627,0.05741807277042987,0.09902389837185104,-0.018756680859696978,0.21157545817662238,0.1863108883093656
"CAR[0,+20]",M3_specificity_overall,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.03399747306233861,0.017443117841378798,0.10880270949521896,-0.07883643494225066,0.01084148881757345,0.1863108883093656
"CAR[0,+20]",M3_specificity_overall,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.0964093886584627,0.04420322208175921,0.08100575260030009,-0.017218611101505563,0.21003738841843095,0.1863108883093656
"CAR[0,+20]",M3_specificity_overall,firm_year_FE,HC3,Specificity_mean,61,6,-0.03132417189092637,0.038599514092058286,0.4216440945383638,-0.1092211450177919,0.046572801235939154,0.540933777868182
"CAR[0,+20]",M3_specificity_overall,firm_year_FE,HC3,Overall_sentiment,61,6,0.07839203643762586,0.07199139641811611,0.28240312667987094,-0.06689248343412356,0.22367655630937527,0.540933777868182
"CAR[0,+20]",M3_specificity_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.03132417189092637,0.01747729044966535,0.13307399810857448,-0.07625097725697616,0.013602633475123416,0.540933777868182
"CAR[0,+20]",M3_specificity_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.07839203643762586,0.0463629191868946,0.15165817988276684,-0.040787641471279765,0.19757171434653148,0.540933777868182
"CAR[0,+20]",M3b_specificity_ESG,pooled,HC3,Specificity_mean,62,7,-0.04286918211843004,0.028740135225192767,0.1411282332990986,-0.10037805986967256,0.014639695632812477,0.07682510346527183
"CAR[0,+20]",M3b_specificity_ESG,pooled,HC3,ESG_sentiment,62,7,0.05444445278058785,0.02296216433040943,0.021022171265380692,0.008497268084535312,0.10039163747664039,0.07682510346527183
"CAR[0,+20]",M3b_specificity_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.04286918211843004,0.016870157193652077,0.0440140674799157,-0.08414896968625603,-0.0015893945506040563,0.07682510346527183
"CAR[0,+20]",M3b_specificity_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,0.05444445278058785,0.019207048192558574,0.029776994016270528,0.007446498932703528,0.10144240662847218,0.07682510346527183
"CAR[0,+20]",M3b_specificity_ESG,firm_FE,HC3,Specificity_mean,61,6,-0.03514368869095905,0.03644759288503317,0.3393120847921694,-0.10824830215909037,0.03796092477717227,0.19071673972431757
"CAR[0,+20]",M3b_specificity_ESG,firm_FE,HC3,ESG_sentiment,61,6,0.07598346129748586,0.03718103390008936,0.04597668505043175,0.0014077514506037059,0.150559171144368,0.19071673972431757
"CAR[0,+20]",M3b_specificity_ESG,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.03514368869095905,0.01289961984832769,0.04155662891168845,-0.06830321715968388,-0.0019841602222342228,0.19071673972431757
"CAR[0,+20]",M3b_specificity_ESG,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.07598346129748586,0.018726001937344996,0.009751695688292412,0.027846740863256378,0.12412018173171534,0.19071673972431757
"CAR[0,+20]",M3b_specificity_ESG,firm_year_FE,HC3,Specificity_mean,61,6,-0.027746490477652236,0.041586210939407925,0.5082911444729996,-0.1116708618640196,0.05617788090871513,0.534889940176469
"CAR[0,+20]",M3b_specificity_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.04753682681270124,0.05089662375885942,0.35564903688292837,-0.05517671833028747,0.15025037195568994,0.534889940176469
"CAR[0,+20]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.027746490477652236,0.017015643471078982,0.1638937426155484,-0.07148659450607152,0.015993613550767047,0.534889940176469
"CAR[0,+20]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.04753682681270124,0.024292352522255114,0.10771945395257523,-0.014908653325881774,0.10998230695128425,0.534889940176469
"CAR[0,+20]",M4_interaction_overall,pooled,HC3,Specificity_mean,62,7,-0.0796841752385031,0.07375565261842824,0.28444478740946905,-0.22732215463935324,0.06795380416234703,0.0875521777830307
"CAR[0,+20]",M4_interaction_overall,pooled,HC3,Overall_sentiment,62,7,-0.031161702428924257,0.22578502653666574,0.8907066691149821,-0.48311953770556404,0.42079613284771555,0.0875521777830307
"CAR[0,+20]",M4_interaction_overall,pooled,HC3,Specificity_mean:Overall_sentiment,62,7,0.07723429159889261,0.16719181911327013,0.6458451621823157,-0.2574364959261878,0.411905079123973,0.0875521777830307
"CAR[0,+20]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.0796841752385031,0.07134791966328846,0.30678033830027196,-0.2542662454171435,0.09489789494013731,0.0875521777830307
"CAR[0,+20]",M4_interaction_overall,pooled,firm_cluster_CR1,Overall_sentiment,62,7,-0.031161702428924257,0.17154717342741876,0.8618380429937895,-0.4509225141188982,0.38859910926104974,0.0875521777830307
"CAR[0,+20]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean:Overall_sentiment,62,7,0.07723429159889261,0.14334764864848135,0.609424819252609,-0.2735247687128429,0.42799335191062815,0.0875521777830307
"CAR[0,+20]",M4_interaction_overall,firm_FE,HC3,Specificity_mean,61,6,-0.03985554993571645,0.07041873586972526,0.5738422901507102,-0.18116108128518355,0.10144998141375063,0.18640651122663865
"CAR[0,+20]",M4_interaction_overall,firm_FE,HC3,Overall_sentiment,61,6,0.07873541809295394,0.2295442403163227,0.7329755777005132,-0.38187879835810734,0.5393496345440152,0.18640651122663865
"CAR[0,+20]",M4_interaction_overall,firm_FE,HC3,Specificity_mean:Overall_sentiment,61,6,0.013201307135544654,0.1792494455679613,0.9415732997908038,-0.34648902012248384,0.3728916343935731,0.18640651122663865
"CAR[0,+20]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.03985554993571645,0.05887456506483098,0.5284809180865555,-0.1911974374723593,0.1114863376009264,0.18640651122663865
"CAR[0,+20]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.07873541809295394,0.15495732590139905,0.6329921827505294,-0.31959506916795904,0.4770659053538669,0.18640651122663865
"CAR[0,+20]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,0.013201307135544654,0.14422135961149848,0.9306215977493959,-0.3575315001925462,0.38393411446363546,0.18640651122663865
"CAR[0,+20]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean,61,6,-0.031207781700804245,0.0801169739855566,0.6989018650461025,-0.19300729309242168,0.1305917296908132,0.5409338065165128
"CAR[0,+20]",M4_interaction_overall,firm_year_FE,HC3,Overall_sentiment,61,6,0.07872741896191769,0.22623978789826996,0.7296338921737251,-0.37817310184260544,0.5356279397664409,0.5409338065165128
"CAR[0,+20]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.0002536878004954571,0.17179165279180908,0.9988289119479212,-0.34719396899339344,0.34668659339240254,0.5409338065165128
"CAR[0,+20]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.031207781700804245,0.05656370165734542,0.6048853571447104,-0.1766094057375281,0.11419384233591962,0.5409338065165128
"CAR[0,+20]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.07872741896191769,0.15539087778328434,0.6339516213425772,-0.32071754889137555,0.47817238681521096,0.5409338065165128
"CAR[0,+20]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.0002536878004954571,0.11256703882603755,0.998288993130208,-0.28961647309807537,0.28910909749708447,0.5409338065165128
"CAR[0,+20]",M4b_interaction_ESG,pooled,HC3,Specificity_mean,62,7,-0.07309375082665588,0.04371167727934255,0.09987588201331324,-0.1605921794980299,0.014404677844718147,0.0840662949605312
"CAR[0,+20]",M4b_interaction_ESG,pooled,HC3,ESG_sentiment,62,7,-0.05308985224108094,0.13315737699880853,0.6915783132308824,-0.3196333019225146,0.21345359744035275,0.0840662949605312
"CAR[0,+20]",M4b_interaction_ESG,pooled,HC3,Specificity_mean:ESG_sentiment,62,7,0.0822800847824219,0.10145194067598703,0.4206668475890729,-0.12079803866916657,0.28535820823401037,0.0840662949605312
"CAR[0,+20]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.07309375082665588,0.03309659037948632,0.06928645787626997,-0.15407819005871187,0.007890688405400095,0.0840662949605312
"CAR[0,+20]",M4b_interaction_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,-0.05308985224108094,0.09885967694768008,0.6105723457700369,-0.2949907673647234,0.18881106288256155,0.0840662949605312
"CAR[0,+20]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean:ESG_sentiment,62,7,0.0822800847824219,0.0800732242416423,0.34378687463413415,-0.11365203657384208,0.27821220613868586,0.0840662949605312
"CAR[0,+20]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean,61,6,-0.05882928294139977,0.04960770630700843,0.2410563698829248,-0.15837442830879678,0.040715862425997236,0.1944032471960745
"CAR[0,+20]",M4b_interaction_ESG,firm_FE,HC3,ESG_sentiment,61,6,-0.003643861545705193,0.14113547482310648,0.9795011857503957,-0.2868529111803561,0.27956518808894576,0.1944032471960745
"CAR[0,+20]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean:ESG_sentiment,61,6,0.06524717419845472,0.11202438644835375,0.5627892938750625,-0.15954620295713018,0.2900405513540396,0.1944032471960745
